,x,y,x_scaled,y_scaled
8421,2811,2049,1.229443359375,0.0048828125
8422,2810,2049,1.22783203125,0.0048828125
8423,2809,2050,1.2262207031249999,0.009765625
8424,2808,2048,1.224609375,0.0
8425,2807,2050,1.222998046875,0.009765625
8426,2806,2050,1.22138671875,0.009765625
8427,2805,2050,1.219775390625,0.009765625
8428,2804,2049,1.2181640624999999,0.0048828125
8429,2803,2049,1.216552734375,0.0048828125
8430,2802,2050,1.21494140625,0.009765625
8431,2801,2049,1.213330078125,0.0048828125
8432,2800,2049,1.21171875,0.0048828125
8433,2799,2050,1.2101074218749999,0.009765625
8434,2798,2049,1.20849609375,0.0048828125
8435,2797,2050,1.206884765625,0.009765625
8436,2796,2046,1.2052734375,-0.009765625
8437,2795,2049,1.203662109375,0.0048828125
8438,2794,2049,1.2020507812499999,0.0048828125
8439,2793,2050,1.200439453125,0.009765625
8440,2792,2049,1.198828125,0.0048828125
8441,2791,2050,1.197216796875,0.009765625
8442,2790,2049,1.19560546875,0.0048828125
8443,2789,2050,1.1939941406249999,0.009765625
8444,2788,2048,1.1923828125,0.0
8445,2787,2050,1.190771484375,0.009765625
8446,2786,2050,1.18916015625,0.009765625
8447,2785,2050,1.187548828125,0.009765625
8448,2784,2049,1.1859374999999999,0.0048828125
8449,2783,2050,1.184326171875,0.009765625
8450,2782,2049,1.18271484375,0.0048828125
8451,2781,2050,1.181103515625,0.009765625
8452,2780,2050,1.1794921875,0.009765625
8453,2779,2051,1.1778808593749999,0.0146484375
8454,2778,2050,1.17626953125,0.009765625
8455,2777,2050,1.174658203125,0.009765625
8456,2776,2050,1.173046875,0.009765625
8457,2775,2050,1.171435546875,0.009765625
8458,2774,2049,1.1698242187499999,0.0048828125
8459,2773,2049,1.168212890625,0.0048828125
8460,2772,2050,1.1666015625,0.009765625
8461,2771,2050,1.164990234375,0.009765625
8462,2770,2049,1.16337890625,0.0048828125
8463,2769,2050,1.1617675781249999,0.009765625
8464,2768,2048,1.16015625,0.0
8465,2767,2047,1.158544921875,-0.0048828125
8466,2766,2050,1.15693359375,0.009765625
8467,2765,2049,1.155322265625,0.0048828125
8468,2764,2050,1.1537109374999999,0.009765625
8469,2763,2046,1.152099609375,-0.009765625
8470,2762,2049,1.15048828125,0.0048828125
8471,2761,2050,1.148876953125,0.009765625
8472,2760,2049,1.147265625,0.0048828125
8473,2759,2050,1.1456542968749999,0.009765625
8474,2758,2047,1.14404296875,-0.0048828125
8475,2757,2050,1.142431640625,0.009765625
8476,2756,2049,1.1408203125,0.0048828125
8477,2755,2050,1.139208984375,0.009765625
8478,2754,2050,1.1375976562499999,0.009765625
8479,2753,2049,1.135986328125,0.0048828125
8480,2752,2049,1.134375,0.0048828125
8481,2751,2050,1.132763671875,0.009765625
8482,2750,2050,1.13115234375,0.009765625
8483,2749,2049,1.1295410156249999,0.0048828125
8484,2748,2048,1.1279296875,0.0
8485,2747,2050,1.126318359375,0.009765625
8486,2746,2050,1.12470703125,0.009765625
8487,2745,2050,1.123095703125,0.009765625
8488,2744,2050,1.1214843749999999,0.009765625
8489,2743,2049,1.119873046875,0.0048828125
8490,2742,2050,1.11826171875,0.009765625
8491,2741,2050,1.116650390625,0.009765625
8492,2740,2050,1.1150390625,0.009765625
8493,2739,2050,1.1134277343749999,0.009765625
8494,2738,2044,1.11181640625,-0.01953125
8495,2737,2048,1.110205078125,0.0
8496,2736,2047,1.10859375,-0.0048828125
8497,2735,2050,1.106982421875,0.009765625
8498,2734,2049,1.1053710937499999,0.0048828125
8499,2733,2049,1.103759765625,0.0048828125
8500,2732,2048,1.1021484375,0.0
8501,2731,2050,1.100537109375,0.009765625
8502,2730,2046,1.09892578125,-0.009765625
8503,2729,2049,1.0973144531249999,0.0048828125
8504,2728,2050,1.095703125,0.009765625
8505,2727,2050,1.094091796875,0.009765625
8506,2726,2048,1.09248046875,0.0
8507,2725,2049,1.090869140625,0.0048828125
8508,2724,2050,1.0892578124999999,0.009765625
8509,2723,2050,1.087646484375,0.009765625
8510,2722,2050,1.08603515625,0.009765625
8511,2721,2049,1.084423828125,0.0048828125
8512,2720,2049,1.0828125,0.0048828125
8513,2719,2050,1.0812011718749999,0.009765625
8514,2718,2052,1.07958984375,0.01953125
8515,2717,2050,1.077978515625,0.009765625
8516,2716,2049,1.0763671875,0.0048828125
8517,2715,2050,1.074755859375,0.009765625
8518,2714,2050,1.0731445312499999,0.009765625
8519,2713,2049,1.071533203125,0.0048828125
8520,2712,2049,1.069921875,0.0048828125
8521,2711,2049,1.068310546875,0.0048828125
8522,2710,2050,1.06669921875,0.009765625
8523,2709,2051,1.0650878906249999,0.0146484375
8524,2708,2050,1.0634765625,0.009765625
8525,2707,2050,1.061865234375,0.009765625
8526,2706,2050,1.06025390625,0.009765625
8527,2705,2050,1.058642578125,0.009765625
8528,2704,2050,1.0570312499999999,0.009765625
8529,2703,2050,1.055419921875,0.009765625
8530,2702,2050,1.05380859375,0.009765625
8531,2701,2049,1.052197265625,0.0048828125
8532,2700,2050,1.0505859375,0.009765625
8533,2699,2050,1.0489746093749999,0.009765625
8534,2698,2051,1.04736328125,0.0146484375
8535,2697,2050,1.045751953125,0.009765625
8536,2696,2050,1.044140625,0.009765625
8537,2695,2050,1.042529296875,0.009765625
8538,2694,2050,1.0409179687499999,0.009765625
8539,2693,2049,1.039306640625,0.0048828125
8540,2692,2049,1.0376953125,0.0048828125
8541,2691,2049,1.036083984375,0.0048828125
8542,2690,2050,1.03447265625,0.009765625
8543,2689,2050,1.0328613281249999,0.009765625
8544,2688,2049,1.03125,0.0048828125
8545,2687,2050,1.029638671875,0.009765625
8546,2686,2049,1.02802734375,0.0048828125
8547,2685,2050,1.026416015625,0.009765625
8548,2684,2050,1.0248046874999999,0.009765625
8549,2683,2050,1.023193359375,0.009765625
8550,2682,2050,1.02158203125,0.009765625
8551,2681,2049,1.019970703125,0.0048828125
8552,2680,2052,1.018359375,0.01953125
8553,2679,2049,1.0167480468749999,0.0048828125
8554,2678,2050,1.01513671875,0.009765625
8555,2677,2049,1.013525390625,0.0048828125
8556,2676,2050,1.0119140625,0.009765625
8557,2675,2050,1.010302734375,0.009765625
8558,2674,2050,1.0086914062499999,0.009765625
8559,2673,2050,1.007080078125,0.009765625
8560,2672,2049,1.00546875,0.0048828125
8561,2671,2050,1.003857421875,0.009765625
8562,2670,2050,1.00224609375,0.009765625
8563,2669,2050,1.0006347656249999,0.009765625
8564,2668,2051,0.9990234375,0.0146484375
8565,2667,2050,0.9974121093749999,0.009765625
8566,2666,2050,0.9958007812499999,0.009765625
8567,2665,2049,0.994189453125,0.0048828125
8568,2664,2050,0.992578125,0.009765625
8569,2663,2050,0.990966796875,0.009765625
8570,2662,2050,0.9893554687499999,0.009765625
8571,2661,2050,0.9877441406249999,0.009765625
8572,2660,2049,0.9861328125,0.0048828125
8573,2659,2050,0.984521484375,0.009765625
8574,2658,2049,0.98291015625,0.0048828125
8575,2657,2051,0.9812988281249999,0.0146484375
8576,2656,2050,0.9796874999999999,0.009765625
8577,2655,2049,0.978076171875,0.0048828125
8578,2654,2050,0.97646484375,0.009765625
8579,2653,2050,0.974853515625,0.009765625
8580,2652,2049,0.9732421874999999,0.0048828125
8581,2651,2050,0.9716308593749999,0.009765625
8582,2650,2052,0.97001953125,0.01953125
8583,2649,2050,0.968408203125,0.009765625
8584,2648,2049,0.966796875,0.0048828125
8585,2647,2049,0.9651855468749999,0.0048828125
8586,2646,2050,0.9635742187499999,0.009765625
8587,2645,2050,0.961962890625,0.009765625
8588,2644,2050,0.9603515625,0.009765625
8589,2643,2049,0.958740234375,0.0048828125
8590,2642,2050,0.9571289062499999,0.009765625
8591,2641,2049,0.9555175781249999,0.0048828125
8592,2640,2050,0.95390625,0.009765625
8593,2639,2049,0.952294921875,0.0048828125
8594,2638,2050,0.95068359375,0.009765625
8595,2637,2050,0.9490722656249999,0.009765625
8596,2636,2049,0.9474609374999999,0.0048828125
8597,2635,2049,0.945849609375,0.0048828125
8598,2634,2049,0.94423828125,0.0048828125
8599,2633,2050,0.942626953125,0.009765625
8600,2632,2050,0.9410156249999999,0.009765625
8601,2631,2047,0.9394042968749999,-0.0048828125
8602,2630,2050,0.93779296875,0.009765625
8603,2629,2050,0.936181640625,0.009765625
8604,2628,2049,0.9345703125,0.0048828125
8605,2627,2049,0.9329589843749999,0.0048828125
8606,2626,2046,0.9313476562499999,-0.009765625
8607,2625,2048,0.929736328125,0.0
8608,2624,2049,0.928125,0.0048828125
8609,2623,2050,0.926513671875,0.009765625
8610,2622,2050,0.9249023437499999,0.009765625
8611,2621,2049,0.9232910156249999,0.0048828125
8612,2620,2049,0.9216796875,0.0048828125
8613,2619,2049,0.920068359375,0.0048828125
8614,2618,2049,0.91845703125,0.0048828125
8615,2617,2049,0.9168457031249999,0.0048828125
8616,2616,2048,0.9152343749999999,0.0
8617,2615,2050,0.913623046875,0.009765625
8618,2614,2047,0.91201171875,-0.0048828125
8619,2613,2050,0.910400390625,0.009765625
8620,2612,2049,0.9087890624999999,0.0048828125
8621,2611,2050,0.9071777343749999,0.009765625
8622,2610,2050,0.90556640625,0.009765625
8623,2609,2050,0.903955078125,0.009765625
8624,2608,2050,0.90234375,0.009765625
8625,2607,2050,0.9007324218749999,0.009765625
8626,2606,2049,0.8991210937499999,0.0048828125
8627,2605,2049,0.897509765625,0.0048828125
8628,2604,2049,0.8958984375,0.0048828125
8629,2603,2049,0.894287109375,0.0048828125
8630,2602,2049,0.8926757812499999,0.0048828125
8631,2601,2049,0.8910644531249999,0.0048828125
8632,2600,2050,0.889453125,0.009765625
8633,2599,2048,0.887841796875,0.0
8634,2598,2043,0.88623046875,-0.0244140625
8635,2597,2049,0.8846191406249999,0.0048828125
8636,2596,2050,0.8830078124999999,0.009765625
8637,2595,2050,0.881396484375,0.009765625
8638,2594,2049,0.87978515625,0.0048828125
8639,2593,2049,0.878173828125,0.0048828125
8640,2592,2049,0.8765624999999999,0.0048828125
8641,2591,2050,0.8749511718749999,0.009765625
8642,2590,2050,0.87333984375,0.009765625
8643,2589,2050,0.871728515625,0.009765625
8644,2588,2049,0.8701171875,0.0048828125
8645,2587,2049,0.8685058593749999,0.0048828125
8646,2586,2049,0.8668945312499999,0.0048828125
8647,2585,2050,0.865283203125,0.009765625
8648,2584,2050,0.863671875,0.009765625
8649,2583,2050,0.862060546875,0.009765625
8650,2582,2049,0.8604492187499999,0.0048828125
8651,2581,2049,0.8588378906249999,0.0048828125
8652,2580,2050,0.8572265625,0.009765625
8653,2579,2050,0.855615234375,0.009765625
8654,2578,2050,0.85400390625,0.009765625
8655,2577,2049,0.8523925781249999,0.0048828125
8656,2576,2049,0.8507812499999999,0.0048828125
8657,2575,2050,0.849169921875,0.009765625
8658,2574,2049,0.84755859375,0.0048828125
8659,2573,2050,0.845947265625,0.009765625
8660,2572,2049,0.8443359374999999,0.0048828125
8661,2571,2050,0.8427246093749999,0.009765625
8662,2570,2050,0.84111328125,0.009765625
8663,2569,2050,0.839501953125,0.009765625
8664,2568,2049,0.837890625,0.0048828125
8665,2567,2047,0.8362792968749999,-0.0048828125
8666,2566,2049,0.8346679687499999,0.0048828125
8667,2565,2050,0.833056640625,0.009765625
8668,2564,2050,0.8314453125,0.009765625
8669,2563,2050,0.829833984375,0.009765625
8670,2562,2050,0.8282226562499999,0.009765625
8671,2561,2048,0.8266113281249999,0.0
8672,2560,2050,0.825,0.009765625
8673,2559,2049,0.823388671875,0.0048828125
8674,2558,2050,0.82177734375,0.009765625
8675,2557,2050,0.8201660156249999,0.009765625
8676,2556,2050,0.8185546874999999,0.009765625
8677,2555,2049,0.816943359375,0.0048828125
8678,2554,2049,0.81533203125,0.0048828125
8679,2553,2047,0.813720703125,-0.0048828125
8680,2552,2050,0.8121093749999999,0.009765625
8681,2551,2049,0.8104980468749999,0.0048828125
8682,2550,2050,0.80888671875,0.009765625
8683,2549,2050,0.807275390625,0.009765625
8684,2548,2050,0.8056640625,0.009765625
8685,2547,2050,0.8040527343749999,0.009765625
8686,2546,2049,0.8024414062499999,0.0048828125
8687,2545,2050,0.800830078125,0.009765625
8688,2544,2049,0.79921875,0.0048828125
8689,2543,2050,0.797607421875,0.009765625
8690,2542,2050,0.7959960937499999,0.009765625
8691,2541,2049,0.7943847656249999,0.0048828125
8692,2540,2051,0.7927734375,0.0146484375
8693,2539,2049,0.791162109375,0.0048828125
8694,2538,2050,0.78955078125,0.009765625
8695,2537,2050,0.7879394531249999,0.009765625
8696,2536,2050,0.7863281249999999,0.009765625
8697,2535,2049,0.784716796875,0.0048828125
8698,2534,2049,0.78310546875,0.0048828125
8699,2533,2049,0.781494140625,0.0048828125
8700,2532,2049,0.7798828124999999,0.0048828125
8701,2531,2050,0.7782714843749999,0.009765625
8702,2530,2050,0.77666015625,0.009765625
8703,2529,2049,0.775048828125,0.0048828125
8704,2528,2047,0.7734375,-0.0048828125
8705,2527,2050,0.7718261718749999,0.009765625
8706,2526,2050,0.7702148437499999,0.009765625
8707,2525,2050,0.768603515625,0.009765625
8708,2524,2050,0.7669921875,0.009765625
8709,2523,2050,0.765380859375,0.009765625
8710,2522,2049,0.7637695312499999,0.0048828125
8711,2521,2050,0.7621582031249999,0.009765625
8712,2520,2050,0.760546875,0.009765625
8713,2519,2050,0.758935546875,0.009765625
8714,2518,2050,0.75732421875,0.009765625
8715,2517,2048,0.7557128906249999,0.0
8716,2516,2049,0.7541015624999999,0.0048828125
8717,2515,2050,0.752490234375,0.009765625
8718,2514,2050,0.75087890625,0.009765625
8719,2513,2050,0.749267578125,0.009765625
8720,2512,2050,0.7476562499999999,0.009765625
8721,2511,2048,0.7460449218749999,0.0
8722,2510,2050,0.74443359375,0.009765625
8723,2509,2049,0.742822265625,0.0048828125
8724,2508,2050,0.7412109375,0.009765625
8725,2507,2050,0.7395996093749999,0.009765625
8726,2506,2050,0.7379882812499999,0.009765625
8727,2505,2049,0.736376953125,0.0048828125
8728,2504,2050,0.734765625,0.009765625
8729,2503,2046,0.733154296875,-0.009765625
8730,2502,2049,0.7315429687499999,0.0048828125
8731,2501,2050,0.7299316406249999,0.009765625
8732,2500,2050,0.7283203125,0.009765625
8733,2499,2048,0.726708984375,0.0
8734,2498,2050,0.72509765625,0.009765625
8735,2497,2051,0.7234863281249999,0.0146484375
8736,2496,2050,0.7218749999999999,0.009765625
8737,2495,2050,0.720263671875,0.009765625
8738,2494,2050,0.71865234375,0.009765625
8739,2493,2050,0.717041015625,0.009765625
8740,2492,2050,0.7154296874999999,0.009765625
8741,2491,2048,0.7138183593749999,0.0
8742,2490,2049,0.71220703125,0.0048828125
8743,2489,2050,0.710595703125,0.009765625
8744,2488,2050,0.708984375,0.009765625
8745,2487,2050,0.7073730468749999,0.009765625
8746,2486,2050,0.7057617187499999,0.009765625
8747,2485,2049,0.704150390625,0.0048828125
8748,2484,2049,0.7025390625,0.0048828125
8749,2483,2049,0.700927734375,0.0048828125
8750,2482,2049,0.6993164062499999,0.0048828125
8751,2481,2050,0.6977050781249999,0.009765625
8752,2480,2049,0.69609375,0.0048828125
8753,2479,2049,0.694482421875,0.0048828125
8754,2478,2049,0.69287109375,0.0048828125
8755,2477,2049,0.6912597656249999,0.0048828125
8756,2476,2050,0.6896484374999999,0.009765625
8757,2475,2049,0.688037109375,0.0048828125
8758,2474,2050,0.68642578125,0.009765625
8759,2473,2050,0.684814453125,0.009765625
8760,2472,2049,0.6832031249999999,0.0048828125
8761,2471,2050,0.6815917968749999,0.009765625
8762,2470,2048,0.67998046875,0.0
8763,2469,2048,0.678369140625,0.0
8764,2468,2049,0.6767578125,0.0048828125
8765,2467,2046,0.6751464843749999,-0.009765625
8766,2466,2050,0.6735351562499999,0.009765625
8767,2465,2050,0.671923828125,0.009765625
8768,2464,2050,0.6703125,0.009765625
8769,2463,2050,0.668701171875,0.009765625
8770,2462,2050,0.6670898437499999,0.009765625
8771,2461,2049,0.6654785156249999,0.0048828125
8772,2460,2050,0.6638671875,0.009765625
8773,2459,2049,0.662255859375,0.0048828125
8774,2458,2048,0.66064453125,0.0
8775,2457,2050,0.6590332031249999,0.009765625
8776,2456,2050,0.6574218749999999,0.009765625
8777,2455,2049,0.655810546875,0.0048828125
8778,2454,2049,0.65419921875,0.0048828125
8779,2453,2049,0.652587890625,0.0048828125
8780,2452,2049,0.6509765624999999,0.0048828125
8781,2451,2050,0.6493652343749999,0.009765625
8782,2450,2051,0.64775390625,0.0146484375
8783,2449,2049,0.646142578125,0.0048828125
8784,2448,2050,0.64453125,0.009765625
8785,2447,2048,0.6429199218749999,0.0
8786,2446,2050,0.6413085937499999,0.009765625
8787,2445,2049,0.639697265625,0.0048828125
8788,2444,2049,0.6380859375,0.0048828125
8789,2443,2050,0.636474609375,0.009765625
8790,2442,2050,0.6348632812499999,0.009765625
8791,2441,2049,0.6332519531249999,0.0048828125
8792,2440,2050,0.631640625,0.009765625
8793,2439,2049,0.630029296875,0.0048828125
8794,2438,2049,0.62841796875,0.0048828125
8795,2437,2048,0.6268066406249999,0.0
8796,2436,2050,0.6251953124999999,0.009765625
8797,2435,2049,0.623583984375,0.0048828125
8798,2434,2050,0.62197265625,0.009765625
8799,2433,2047,0.620361328125,-0.0048828125
8800,2432,2049,0.6187499999999999,0.0048828125
8801,2431,2050,0.6171386718749999,0.009765625
8802,2430,2050,0.61552734375,0.009765625
8803,2429,2049,0.613916015625,0.0048828125
8804,2428,2050,0.6123046875,0.009765625
8805,2427,2050,0.610693359375,0.009765625
8806,2426,2049,0.6090820312499999,0.0048828125
8807,2425,2050,0.607470703125,0.009765625
8808,2424,2050,0.605859375,0.009765625
8809,2423,2050,0.604248046875,0.009765625
8810,2422,2050,0.60263671875,0.009765625
8811,2421,2047,0.6010253906249999,-0.0048828125
8812,2420,2050,0.5994140625,0.009765625
8813,2419,2048,0.597802734375,0.0
8814,2418,2050,0.59619140625,0.009765625
8815,2417,2049,0.594580078125,0.0048828125
8816,2416,2050,0.5929687499999999,0.009765625
8817,2415,2049,0.591357421875,0.0048828125
8818,2414,2049,0.58974609375,0.0048828125
8819,2413,2048,0.588134765625,0.0
8820,2412,2045,0.5865234375,-0.0146484375
8821,2411,2047,0.5849121093749999,-0.0048828125
8822,2410,2049,0.58330078125,0.0048828125
8823,2409,2047,0.581689453125,-0.0048828125
8824,2408,2049,0.580078125,0.0048828125
8825,2407,2050,0.578466796875,0.009765625
8826,2406,2050,0.5768554687499999,0.009765625
8827,2405,2050,0.575244140625,0.009765625
8828,2404,2049,0.5736328125,0.0048828125
8829,2403,2050,0.572021484375,0.009765625
8830,2402,2047,0.57041015625,-0.0048828125
8831,2401,2049,0.5687988281249999,0.0048828125
8832,2400,2048,0.5671875,0.0
8833,2399,2049,0.565576171875,0.0048828125
8834,2398,2049,0.56396484375,0.0048828125
8835,2397,2049,0.562353515625,0.0048828125
8836,2396,2050,0.5607421874999999,0.009765625
8837,2395,2050,0.559130859375,0.009765625
8838,2394,2050,0.55751953125,0.009765625
8839,2393,2047,0.555908203125,-0.0048828125
8840,2392,2050,0.554296875,0.009765625
8841,2391,2050,0.5526855468749999,0.009765625
8842,2390,2050,0.55107421875,0.009765625
8843,2389,2048,0.549462890625,0.0
8844,2388,2049,0.5478515625,0.0048828125
8845,2387,2050,0.546240234375,0.009765625
8846,2386,2050,0.5446289062499999,0.009765625
8847,2385,2047,0.543017578125,-0.0048828125
8848,2384,2050,0.54140625,0.009765625
8849,2383,2049,0.539794921875,0.0048828125
8850,2382,2049,0.53818359375,0.0048828125
8851,2381,2050,0.5365722656249999,0.009765625
8852,2380,2050,0.5349609375,0.009765625
8853,2379,2049,0.533349609375,0.0048828125
8854,2378,2050,0.53173828125,0.009765625
8855,2377,2049,0.530126953125,0.0048828125
8856,2376,2049,0.5285156249999999,0.0048828125
8857,2375,2047,0.526904296875,-0.0048828125
8858,2374,2049,0.52529296875,0.0048828125
8859,2373,2050,0.523681640625,0.009765625
8860,2372,2050,0.5220703125,0.009765625
8861,2371,2049,0.5204589843749999,0.0048828125
8862,2370,2050,0.51884765625,0.009765625
8863,2369,2050,0.517236328125,0.009765625
8864,2368,2050,0.515625,0.009765625
8865,2367,2049,0.514013671875,0.0048828125
8866,2366,2049,0.5124023437499999,0.0048828125
8867,2365,2049,0.510791015625,0.0048828125
8868,2364,2049,0.5091796875,0.0048828125
8869,2363,2049,0.507568359375,0.0048828125
8870,2362,2048,0.50595703125,0.0
8871,2361,2050,0.5043457031249999,0.009765625
8872,2360,2049,0.502734375,0.0048828125
8873,2359,2047,0.501123046875,-0.0048828125
8874,2358,2050,0.49951171875,0.009765625
8875,2357,2049,0.49790039062499997,0.0048828125
8876,2356,2050,0.4962890625,0.009765625
8877,2355,2049,0.49467773437499996,0.0048828125
8878,2354,2049,0.49306640625,0.0048828125
8879,2353,2050,0.491455078125,0.009765625
8880,2352,2050,0.48984374999999997,0.009765625
8881,2351,2050,0.488232421875,0.009765625
8882,2350,2049,0.48662109374999996,0.0048828125
8883,2349,2050,0.485009765625,0.009765625
8884,2348,2050,0.4833984375,0.009765625
8885,2347,2051,0.48178710937499997,0.0146484375
8886,2346,2050,0.48017578125,0.009765625
8887,2345,2049,0.47856445312499996,0.0048828125
8888,2344,2050,0.476953125,0.009765625
8889,2343,2050,0.475341796875,0.009765625
8890,2342,2048,0.47373046874999997,0.0
8891,2341,2050,0.472119140625,0.009765625
8892,2340,2049,0.47050781249999996,0.0048828125
8893,2339,2049,0.468896484375,0.0048828125
8894,2338,2049,0.46728515625,0.0048828125
8895,2337,2050,0.46567382812499997,0.009765625
8896,2336,2049,0.4640625,0.0048828125
8897,2335,2049,0.46245117187499996,0.0048828125
8898,2334,2050,0.46083984375,0.009765625
8899,2333,2045,0.459228515625,-0.0146484375
8900,2332,2050,0.45761718749999997,0.009765625
8901,2331,2049,0.456005859375,0.0048828125
8902,2330,2049,0.45439453124999996,0.0048828125
8903,2329,2051,0.452783203125,0.0146484375
8904,2328,2049,0.451171875,0.0048828125
8905,2327,2049,0.44956054687499997,0.0048828125
8906,2326,2050,0.44794921875,0.009765625
8907,2325,2050,0.44633789062499996,0.009765625
8908,2324,2050,0.4447265625,0.009765625
8909,2323,2048,0.443115234375,0.0
8910,2322,2050,0.44150390624999997,0.009765625
8911,2321,2049,0.439892578125,0.0048828125
8912,2320,2049,0.43828124999999996,0.0048828125
8913,2319,2049,0.436669921875,0.0048828125
8914,2318,2049,0.43505859375,0.0048828125
8915,2317,2050,0.43344726562499997,0.009765625
8916,2316,2050,0.4318359375,0.009765625
8917,2315,2049,0.43022460937499996,0.0048828125
8918,2314,2050,0.42861328125,0.009765625
8919,2313,2049,0.427001953125,0.0048828125
8920,2312,2050,0.42539062499999997,0.009765625
8921,2311,2047,0.423779296875,-0.0048828125
8922,2310,2050,0.42216796874999996,0.009765625
8923,2309,2049,0.420556640625,0.0048828125
8924,2308,2050,0.4189453125,0.009765625
8925,2307,2049,0.41733398437499997,0.0048828125
8926,2306,2049,0.41572265625,0.0048828125
8927,2305,2050,0.41411132812499996,0.009765625
8928,2304,2050,0.4125,0.009765625
8929,2303,2047,0.410888671875,-0.0048828125
8930,2302,2049,0.40927734374999997,0.0048828125
8931,2301,2050,0.407666015625,0.009765625
8932,2300,2050,0.40605468749999996,0.009765625
8933,2299,2050,0.404443359375,0.009765625
8934,2298,2050,0.40283203125,0.009765625
8935,2297,2049,0.40122070312499997,0.0048828125
8936,2296,2050,0.399609375,0.009765625
8937,2295,2049,0.39799804687499996,0.0048828125
8938,2294,2050,0.39638671875,0.009765625
8939,2293,2050,0.394775390625,0.009765625
8940,2292,2050,0.39316406249999997,0.009765625
8941,2291,2050,0.391552734375,0.009765625
8942,2290,2049,0.38994140624999996,0.0048828125
8943,2289,2050,0.388330078125,0.009765625
8944,2288,2050,0.38671875,0.009765625
8945,2287,2050,0.38510742187499997,0.009765625
8946,2286,2048,0.38349609375,0.0
8947,2285,2050,0.38188476562499996,0.009765625
8948,2284,2049,0.3802734375,0.0048828125
8949,2283,2050,0.378662109375,0.009765625
8950,2282,2049,0.37705078124999997,0.0048828125
8951,2281,2050,0.375439453125,0.009765625
8952,2280,2050,0.37382812499999996,0.009765625
8953,2279,2050,0.372216796875,0.009765625
8954,2278,2050,0.37060546875,0.009765625
8955,2277,2050,0.36899414062499997,0.009765625
8956,2276,2049,0.3673828125,0.0048828125
8957,2275,2049,0.36577148437499996,0.0048828125
8958,2274,2050,0.36416015625,0.009765625
8959,2273,2049,0.362548828125,0.0048828125
8960,2272,2050,0.36093749999999997,0.009765625
8961,2271,2049,0.359326171875,0.0048828125
8962,2270,2050,0.35771484374999996,0.009765625
8963,2269,2050,0.356103515625,0.009765625
8964,2268,2050,0.3544921875,0.009765625
8965,2267,2050,0.35288085937499997,0.009765625
8966,2266,2050,0.35126953125,0.009765625
8967,2265,2049,0.34965820312499996,0.0048828125
8968,2264,2049,0.348046875,0.0048828125
8969,2263,2049,0.346435546875,0.0048828125
8970,2262,2050,0.34482421874999997,0.009765625
8971,2261,2049,0.343212890625,0.0048828125
8972,2260,2050,0.34160156249999996,0.009765625
8973,2259,2048,0.339990234375,0.0
8974,2258,2050,0.33837890625,0.009765625
8975,2257,2050,0.33676757812499997,0.009765625
8976,2256,2050,0.33515625,0.009765625
8977,2255,2050,0.33354492187499996,0.009765625
8978,2254,2049,0.33193359375,0.0048828125
8979,2253,2049,0.330322265625,0.0048828125
8980,2252,2050,0.32871093749999997,0.009765625
8981,2251,2050,0.327099609375,0.009765625
8982,2250,2048,0.32548828124999996,0.0
8983,2249,2049,0.323876953125,0.0048828125
8984,2248,2048,0.322265625,0.0
8985,2247,2050,0.32065429687499997,0.009765625
8986,2246,2050,0.31904296875,0.009765625
8987,2245,2049,0.31743164062499996,0.0048828125
8988,2244,2050,0.3158203125,0.009765625
8989,2243,2050,0.314208984375,0.009765625
8990,2242,2050,0.31259765624999997,0.009765625
8991,2241,2049,0.310986328125,0.0048828125
8992,2240,2050,0.30937499999999996,0.009765625
8993,2239,2050,0.307763671875,0.009765625
8994,2238,2048,0.30615234375,0.0
8995,2237,2050,0.30454101562499997,0.009765625
8996,2236,2049,0.3029296875,0.0048828125
8997,2235,2049,0.301318359375,0.0048828125
8998,2234,2048,0.29970703125,0.0
8999,2233,2050,0.298095703125,0.009765625
9000,2232,2050,0.29648437499999997,0.009765625
9001,2231,2051,0.294873046875,0.0146484375
9002,2230,2050,0.29326171875,0.009765625
9003,2229,2050,0.291650390625,0.009765625
9004,2228,2050,0.2900390625,0.009765625
9005,2227,2046,0.28842773437499997,-0.009765625
9006,2226,2050,0.28681640625,0.009765625
9007,2225,2050,0.285205078125,0.009765625
9008,2224,2049,0.28359375,0.0048828125
9009,2223,2049,0.281982421875,0.0048828125
9010,2222,2046,0.28037109374999997,-0.009765625
9011,2221,2049,0.278759765625,0.0048828125
9012,2220,2049,0.2771484375,0.0048828125
9013,2219,2050,0.275537109375,0.009765625
9014,2218,2050,0.27392578125,0.009765625
9015,2217,2050,0.27231445312499997,0.009765625
9016,2216,2049,0.270703125,0.0048828125
9017,2215,2050,0.269091796875,0.009765625
9018,2214,2050,0.26748046875,0.009765625
9019,2213,2050,0.265869140625,0.009765625
9020,2212,2049,0.26425781249999997,0.0048828125
9021,2211,2051,0.262646484375,0.0146484375
9022,2210,2049,0.26103515625,0.0048828125
9023,2209,2050,0.259423828125,0.009765625
9024,2208,2049,0.2578125,0.0048828125
9025,2207,2050,0.25620117187499997,0.009765625
9026,2206,2049,0.25458984375,0.0048828125
9027,2205,2049,0.252978515625,0.0048828125
9028,2204,2049,0.2513671875,0.0048828125
9029,2203,2049,0.249755859375,0.0048828125
9030,2202,2048,0.24814453125,0.0
9031,2201,2050,0.246533203125,0.009765625
